word,freq
spaulo,1106
sessões,1105
baiano,1104
gesto,1104
indicou,1104
formal,1103
promotor,1103
filiado,1102
credibilidade,1100
fechado,1100
operador,1100
pago,1099
privada,1098
renovação,1098
traz,1097
almeida,1095
considerar,1095
funcionário,1095
testemunhas,1095
investiga,1093
necessárias,1092
coalizão,1091
braga,1089
ex-senador,1087
demanda,1086
perillo,1086
drogas,1085
sabem,1085
entrevistas,1084
fechar,1084
referindo-,1084
tido,1084
colega,1083
movimentação,1083
perspectiva,1082
festa,1081
pac,1081
consulta,1079
impunidade,1078
latina,1078
totalmente,1078
aproveitou,1077
fortaleza,1077
foto,1077
sustentação,1077
ex-senadora,1076
supostamente,1076
enorme,1075
funcionamento,1074
diretores,1073
propriedade,1073
daí,1072
ligadas,1070
fausto,1068
paulinho,1068
sinais,1068
sustentabilidade,1067
vice-governador,1067
aposta,1066
correios,1065
ambiental,1064
sentimento,1064
haviam,1063
geração,1062
ampliação,1060
telefone,1060
afastada,1059
conhece,1059
décadas,1059
inclui,1056
jaques,1056
marca,1056
mediante,1056
populares,1056
delegados,1055
escalão,1055
esporte,1055
ouvidos,1054
pcdob,1054
art,1051
guilherme,1051
secretários,1051
ex-secretário,1048
ilícitos,1048
legitimidade,1048
praça,1048
cooperação,1047
mst,1047
procedimentos,1047
revela,1047
aliás,1046
demandas,1045
conselheiro,1044
graves,1044
quiser,1043
avanços,1042
leonardo,1042
consegue,1041
fux,1041
impossível,1041
inteligência,1041
elegeu,1040
ministerial,1039
nação,1039
preto,1039
retomada,1039
bezerra,1038
rebateu,1038
completa,1037
datafolha,1037
independentemente,1037
olhar,1037
bancadas,1035
explicações,1035
ramos,1035
politicamente,1034
disputas,1033
estabelecer,1032
positiva,1032
avenida,1031
apreensão,1030
vantagens,1029
agente,1028
pizzolato,1028
colocou,1027
economista,1027
bandeirantes,1026
eunício,1025
formado,1024
nogueira,1024
chances,1022
ficaram,1021
psc,1021
administrativo,1020
exige,1020
normas,1020
estudantes,1019
recebe,1019
proibido,1018
desemprego,1017
fraude,1017
ataque,1014
júlio,1014
ouviu,1014
porta,1014
absoluta,1013
china,1013
cobrar,1013
marketing,1013
moradores,1013
morreu,1013
afirmando,1011
envolve,1011
fraudes,1010
posicionamento,1010
repressão,1010
viagens,1010
prévias,1008
plateia,1007
consciência,1006
argumenta,1005
tentando,1005
sexta,1004
exclusivamente,1003
monteiro,1001
sócio,999
empregos,998
produtos,998
antigo,997
chamar,997
defensor,997
pequena,996
nações,995
repercussão,995
barroso,994
jovem,994
zero,994
exploração,993
covas,992
fizemos,991
geddel,991
efetivamente,989
fundamentais,989
ayres,988
marinho,988
colocado,987
alega,986
prisões,986
vinha,986
bandeiras,985
lindbergh,985
sampaio,984
dívidas,983
coelho,982
prévia,981
reeleito,981
torres,981
venezuela,981
futebol,980
metas,980
sala,979
corrente,978
estabelece,978
trabalhando,978
garante,977
gostaria,977
mandou,977
nascimento,977
coligações,976
entregou,976
agrária,973
apoia,973
especialistas,971
indígenas,971
negativa,971
juventude,970
boas,969
ficará,969
gerar,969
penais,969
turma,969
quantidade,967
consequências,966
possui,966
professores,966
agir,965
pastor,964
financeiras,963
fundos,963
investir,963
jornais,963
ajudou,962
frase,962
imóvel,962
monte,962
aceitou,961
cota,961
criminalista,961
esclarecer,960
instalação,960
sai,960
fábio,959
mecanismos,959
admite,957
almoço,957
avião,957
defendem,957
leite,957
parcerias,957
vivo,957
apontam,954
filiados,954
negociar,954
circunstâncias,953
revisão,950
sindicais,950
amplo,949
confronto,949
determinação,949
impedimento,949
prédio,949
promessa,949
embate,948
começaram,947
crivella,947
esclarecimentos,947
positivo,947
braço,946
igualdade,946
passagem,946
agnelo,945
bases,945
chegada,945
erundina,945
cresceu,944
recuperar,944
surpresa,944
ganha,943
julio,943
ouvido,943
afastar,942
atingir,942
bumlai,942
diretora,941
normal,941
convencer,940
insatisfação,940
atuou,939
constituinte,939
dentre,939
pagou,939
questionada,939
avisou,938
necessários,938
urgência,937
americano,935
legalidade,935
comparação,934
formada,934
marqueteiro,934
propor,932
verba,931
global,930
pré-sal,930
relacionamento,930
cgu,929
esplanada,929
alvorada,928
contraventor,928
reforçar,927
comprar,926
jurídicas,926
deram,924
empréstimos,924
envolvido,924
graças,924
provavelmente,924
advocacia,923
culpa,923
atualizado,922
objetivos,922
partes,922
histórica,920
obrigação,920
semelhante,920
cobrança,919
gasto,919
leitura,919
usp,919
volume,919
consequência,918
exercer,918
defensores,917
enfrenta,916
simplesmente,915
psdb-mg,914
naquela,913
econômicas,912
auxiliares,911
determinado,911
promovido,911
cria,910
formas,910
justificou,910
nisso,909
oferecer,909
percepção,909
venceu,909
colégio,908
vaccarezza,908
adotar,907
agências,907
produto,907
siglas,907
roriz,906
utc,906
favoráveis,905
carlinhos,904
cometeu,904
espero,904
fluminense,904
internas,904
exposição,903
veto,903
adesão,902
aeroporto,902
catarina,902
índices,902
mandado,902
briga,901
hotel,901
haveria,900
adiante,897
pleno,897
quarto,897
eficiência,896
afinal,895
consumo,895
cortes,895
dezenas,895
flávio,895
levaram,894
postos,894
equilíbrio,893
vêm,893
cpmf,892
divergências,892
guido,892
conversou,890
tesoureiro,890
bons,889
errado,889
primeiras,889
proibição,889
reconhecimento,889
imagens,888
alerta,887
garcia,887
justificar,887
sabemos,887
coutinho,886
pará,886
ciclo,885
coragem,885
encontrou,885
válidos,885
fortalecer,884
iniciativas,884
manifestou,884
insistiu,883
batista,882
estilo,882
fotos,881
socialista,880
torna,879
trechos,879
mista,878
entende,877
governistas,877
-mail,877
reconhecer,877
trás,877
citando,876
constitucionais,876
convênios,875
ala,874
complexo,874
contrários,874
acusa,873
comentários,873
afirmação,872
miséria,871
aumentou,870
financeiros,870
nessas,870
parcela,870
consta,869
passos,869
milhares,868
muda,868
york,868
apresentadas,867
honra,867
fernandes,866
provocou,866
cármen,865
chico,864
convidado,864
divulgar,864
cena,863
habeas,863
alagoas,862
itamar,862
recado,862
reforçou,862
apresenta,861
armadas,861
lançou,861
respostas,861
farias,860
pagos,860
ressalta,860
velho,860
jogos,859
prefeita,859
tradicional,859
duro,858
negar,858
norma,858
portos,858
reagiu,858
retomar,858
antecessor,857
justificativa,857
verde,857
colaborou,856
custos,856
necessariamente,856
permanecer,856
preferência,856
sugeriu,856
promotoria,855
beto,854
clientes,854
notas,854
oportunidades,854
definido,853
deverão,853
mantido,853
critério,852
infelizmente,851
achar,850
comunicações,850
denunciado,850
ofício,849
orlando,849
igual,847
itamaraty,847
sucessor,847
convicção,846
rápido,844
reis,844
indicações,843
montante,843
fins,841
habitantes,841
ritmo,841
alteração,840
imediata,840
violação,840
corpus,839
critica,839
manifesto,839
acidente,838
censura,838
cnj,838
enviou,838
garantias,838
governabilidade,838
ligada,838
passando,837
publicitário,837
adoção,836
fechada,836
século,836
tarso,835
portal,834
palestra,833
desembargador,832
interino,832
homenagem,831
registros,831
reverter,831
atacar,830
cliente,830
fórum,830
onda,830
preocupado,830
reúne,830
abre,829
integrar,829
padrão,829
parar,829
secretaria-geral,829
senhora,829
padrinho,828
rubens,828
semestre,828
aval,827
marido,827
aceita,826
conflitos,825
pequeno,825
olhos,824
washington,824
antiga,823
autoria,823
diminuir,823
áfrica,822
beneficiários,822
próprias,822
repetiu,822
respectivamente,821
sofreu,821
trabalhou,821
danos,820
rapidamente,819
coronel,818
déficit,818
figueiredo,818
memória,818
cuidar,817
daqueles,817
acontecendo,816
legado,816
luiza,816
hoffmann,815
relacionados,815
particular,814
afif,813
auxiliar,813
urbana,813
italiano,812
pronto,810
recesso,809
contribuir,808
pros,808
secretário-geral,808
coloca,807
criminoso,807
finanças,806
fortalecimento,806
indicam,806
perde,806
autorizou,804
conhecida,804
consumidor,804
deixando,803
preferiu,803
promessas,803
rossi,803
soube,803
alegando,802
altos,802
retirada,802
conquistas,801
espaços,801
impressão,801
original,801
regimento,801
viana,801
atrair,799
deflagrada,799
ficam,799
aposentadoria,797
mandados,797
vazamento,797
apresentados,796
diferenças,796
suplente,796
debater,795
breve,794
comigo,794
extradição,794
paulistas,794
getúlio,793
hélio,793
andar,792
aníbal,792
condenou,792
diretrizes,792
curto,791
seguiu,791
galvão,790
valer,790
inocência,789
rápida,789
claramente,788
corre,788
adotado,787
decoro,787
comunicado,786
reconhece,786
relevante,786
atua,785
cometidos,785
cuidado,785
dará,785
retirar,785
poucas,784
quilômetros,784
imóveis,783
reiterou,783
suficientes,783
considerando,782
consórcio,782
gutierrez,782
integra,782
integral,782
virar,782
caminhada,781
concluir,781
fruto,781
superar,781
participa,780
tesouro,780
comentário,779
nomeado,779
saneamento,779
viabilizar,779
funciona,778
providências,778
reserva,778
continuará,777
dão,777
violações,777
agu,776
barrar,776
finalidade,776
conhecer,775
enviada,775
psdb-sp,775
depor,774
elogiou,774
genro,774
realizados,774
considerados,773
companheiros,772
europa,772
raupp,772
tribuna,772
proteger,771
procurar,770
servir,770
fatores,769
natal,769
preservar,768
ligações,767
patrus,767
produzir,767
evangélicos,766
derrubar,765
instâncias,765
apelo,764
participantes,763
peculato,763
exteriores,762
ideológica,762
tomadas,762
batalha,761
cabo,761
extrema,761
general,761
porcentual,761
terreno,761
utilização,761
alterações,760
berzoini,760
casal,760
perguntou,760
pinto,760
questiona,760
usando,760
ideal,759
revisor,759
câncer,758
defendendo,758
lados,758
portas,758
rompimento,758
ameaças,757
cândido,757
pudesse,756
tantos,756
balanço,755
manobra,754
militante,754
promete,754
propõe,754
entendeu,753
físicas,753
aprovadas,752
longa,752
mortos,752
freitas,750
incluir,750
lembrando,750
encaminhado,749
kátia,749
sério,749
reclamou,748
apoiou,747
apurou,747
definiu,747
usa,747
vital,747
vota,747
assegurar,746
fgv,746
pensão,745
relato,745
questionamentos,744
aguardar,743
coluna,743
mobilidade,743
cláusula,742
convocar,742
elaboração,742
essencial,742
filiação,742
graça,742
acre,741
esfera,741
proporcional,741
rumos,741
demonstrar,740
ativos,739
auditoria,739
obrigado,739
licenciado,738
promoção,738
uns,738
disposto,737
propôs,737
refere,737
advogada,736
anteontem,736
apareceu,736
assinatura,736
entra,736
exclusiva,736
junior,736
ódio,735
patamar,735
césar,734
posteriormente,734
sabatina,734
civis,733
especialista,733
paraíba,733
pequenos,733
pobre,733
cobrou,732
comandada,732
imediatamente,732
mineira,732
privadas,732
transpetro,732
encontra,731
relatos,731
terminou,731
correção,730
eliseu,730
finais,730
irmãos,730
ministro-chefe,730
contatos,729
demonstra,729
demora,729
sustentável,729
tentam,729
familiar,728
carros,727
consideram,727
madrugada,727
pensa,727
alternativas,726
esforços,726
ronaldo,726
identificar,725
comício,724
concessões,724
prestados,724
tensão,724
anunciado,723
empreiteiro,723
verdadeira,723
categoria,722
determina,722
irregularidade,722
matarazzo,722
polarização,722
secretária,722
orçamentária,721
aparecer,720
avaliam,720
convidados,720
aspectos,719
criminais,719
pastas,719
pré-candidatos,719
comandar,718
correligionários,718
estariam,718
juíza,718
referentes,718
mauro,717
menores,717
armas,716
empréstimo,716
julia,716
reprodução,716
atraso,715
metropolitana,715
podia,715
trabalhador,715
battisti,714
envolvem,714
exame,714
conquistar,713
revelado,713
tende,713
confusão,712
crises,712
distrital,712
enfrentamento,712
eventualmente,712
trouxe,712
véspera,712
equipamentos,711
estatuto,711
ong,711
periferia,711
reservados,711
superiores,711
tradição,711
teor,710
acreditam,709
indicados,709
pressões,709
seminário,709
expansão,708
freixo,708
lançado,708
nestor,708
colaborar,707
emendou,707
peluso,707
assume,706
específico,706
pensamento,706
bolsonaro,705
identificação,705
nele,705
paulistano,705
gravação,704
impor,704
instrumentos,704
receitas,704
acm,703
servidor,703
tornou-,703
exemplos,702
fonseca,702
greve,701
reta,701
fogo,700
parentes,700
sindicatos,700
toma,700
utilizado,700
vetos,700
dutra,699
gravações,699
pedaladas,699
serve,699
analistas,698
controlar,698
venha,698
aspecto,697
deixaram,697
adotada,696
assistência,696
bancário,696
completamente,696
continuam,696
interferência,696
linhas,695
proximidade,695
diagnóstico,694
gustavo,694
time,694
vésperas,694
cultural,693
ocupa,693
vejatambem,693
causas,692
destinados,692
faculdade,692
cair,691
feira,691
formar,691
novidade,691
domingos,690
valdemar,690
denunciados,689
ocorreram,689
riscos,689
testemunha,689
inteiro,688
território,688
física,687
leniência,687
preparado,687
seguro,687
soluções,687
levando,686
ocupação,686
regulamentação,686
agronegócio,685
conseguiram,685
mesmas,685
trabalhista,685
costuma,684
guarda,684
oeste,684
americana,683
indireta,683
individuais,683
repetir,683
resto,683
walter,683
weber,683
diretas,682
mentira,681
prevenção,681
substituir,681
borges,680
dignidade,680
informado,680
pasadena,680
subiu,680
comerciais,679
decidido,679
divulgadas,679
substituição,679
andrea,678
boca,678
cujos,678
tampouco,678
altura,675
respeitar,675
tre,675
assinou,674
beneficiar,674
carga,674
cuba,674
encontrado,674
plena,673
devemos,672
fenômeno,672
olho,672
unanimidade,672
conduzir,671
conselhos,671
sugere,671
entrevistados,670
declarado,669
melhoria,669
prioridades,669
ilegais,668
operadores,668
barros,667
jogar,667
ribeirão,667
suspeitos,667
tradicionais,667
prejudicar,666
quê,666
matérias,665
ponderou,665
pouca,665
justo,664
centenas,663
confederação,663
dura,663
feliz,663
privados,663
rigor,663
universal,663
cesar,662
irã,662
publicou,662
sequência,662
usados,662
absurdo,661
estarão,661
jbs,661
menção,661
segundos,661
suspeito,661
tratou,661
criminosos,660
felipe,660
chamados,659
constrangimento,659
enriquecimento,659
importa,659
justa,659
marconi,659
máxima,659
sofrer,659
cumpre,658
envolvidas,658
indignação,658
interessa,658
salarial,658
fome,657
impede,657
representam,657
exigência,656
gestões,656
velha,656
interlocutor,655
leste,655
ocupou,655
pequenas,655
iniciou,654
perseguição,654
the,654
concedida,653
depender,653
luis,653
meia,653
trocar,653
atacou,652
decidiram,652
representar,652
efetiva,651
ida,651
marisa,651
branca,650
causou,650
diss,650
participado,650
personagem,650
pediram,649
reafirmou,649
resolveu,649
adequado,648
formalmente,648
indevida,648
sócios,647
tanta,647
destinado,646
professora,646
tantas,646
absolvição,645
dimensão,645
provar,645
sanção,645
unidas,645
merece,644
petição,644
suprema,644
defendido,643
conselheiros,642
faço,642
alterar,641
identidade,640
revelar,640
sindicalistas,640
verdadeiro,640
adianta,639
buscas,639
conceito,639
porcentuais,639
prestou,639
aquisição,638
cumpriu,638
diretórios,638
oferta,638
centros,637
demonstrou,637
florestal,637
vídeos,637
candidatar,636
capítulo,636
milton,636
morais,636
previstos,636
validade,636
concedeu,635
conferência,635
falam,635
gosta,635
provisórias,635
aplicada,634
desigualdade,634
destacar,634
excelência,634
jobim,634
condenações,633
indagado,633
alegações,632
opiniões,632
organizar,632
registrado,632
afirmaram,631
dnit,631
esposa,631
impasse,631
cálculo,630
agripino,629
apontar,629
royalties,629
apoiado,628
azevedo,628
católica,628
taxas,628
affonso,627
arthur,627
desaparecidos,627
palco,627
viver,627
casamento,626
coração,626
doutor,626
razoável,626
sozinho,626
valorização,626
magalhães,624
praticados,624
ranking,624
rurais,624
aldo,623
alfredo,623
autores,623
gerou,623
pretendem,623
quaisquer,623
alegação,622
cadeiras,622
conter,622
elite,622
registrou,622
cotado,621
discutido,621
firme,621
imediato,621
investigadas,621
ler,621
profunda,621
recebidos,621
ricos,621
tentativas,621
tranquilidade,621
adotou,620
efetivo,620
piauí,620
offshore,619
salvatti,619
azeredo,618
corruptos,618
goiânia,618
pernambucano,618
amorim,617
compor,617
contrária,617
lidar,617
produtores,617
fachada,616
estratégias,615
pimenta,615
propósito,615
clube,614
comuns,614
investidores,614
soma,614
verificar,614
ante,613
declarar,613
eficiente,613
freire,613
observa,613
renunciar,613
retrocesso,613
firmado,612
luciana,612
alunos,611
aproximadamente,611
faixa,611
acham,610
deixado,610
desconfiança,609
escolheu,609
fique,609
sergio,609
equivalente,608
estadãocombr,608
financiar,608
contribuições,607
gera,607
léo,607
marcio,607
miranda,607
antecipar,606
aviação,606
barbalho,606
celular,606
conjuntura,606
crítico,605
decorrência,605
edison,605
gonçalves,605
coletivo,604
conheço,604
cruz,604
dupla,604
supostos,604
anunciada,603
lutar,603
passam,603
abertas,602
erenice,602
precisava,601
relata,601
atribui,600
companheiro,600
empenho,600
previstas,600
assinada,599
condutas,599
dino,599
pt-rs,599
saíram,599
trabalhistas,599
feliciano,598
jurisprudência,598
nasceu,598
pertence,598
acerto,597
apura,597
café,596
dona,596
inconstitucionalidade,596
álvaro,595
atores,595
correto,595
pegar,595
admitir,594
arquivos,594
distante,594
olha,594
acompanha,593
antecipada,593
integram,593
opositores,593
tona,593
concorda,592
extensão,592
luciano,592
concreto,591
iniciar,591
licença,591
mínima,591
universidades,591
etc,590
face,590
mecanismo,590
passe,590
relacionadas,590
relevantes,590
sugestão,590
discursou,589
gás,589
item,589
feldman,588
moeda,588
reivindicações,588
apoiadores,587
correta,587
permitiu,587
solicitação,587
superávit,587
paula,586
siemens,586
sistemas,586
aproveitar,585
define,585
delgado,585
estrangeiros,585
férias,585
jurídicos,585
técnicas,585
abertos,584
concurso,584
fiel,584
continuou,583
distância,583
enviar,583
mantida,583
pesca,583
recebendo,583
abc,582
acompanhou,582
aguarda,582
confirma,582
governamentais,582
interferir,582
pmdb-rr,582
aeroportos,581
câmbio,581
caminhos,581
crescente,581
prejuízos,581
aparecem,580
entregues,580
preconceito,580
transparente,580
